text,label
finnair total traffic decreased terms revenue passenger kilometres,0
issuer solely responsible content announcement,1
return investment roi compared first half,0
cargotec brands hiab kalmar macgregor global market leaders fields solutions used land sea wherever cargo move,1
stora enso record capital gain eur million nonrecurring financial item fourth quarter results,1
product range includes marinated olives cold cuts pates example,1
cash flow operations januarydecember negative eur mn compared eur mn corresponding period,0
transaction expected finalized dec,1
negotiations concern plant department producing winded roving employs people,1
corresponding increase share capital due subscriptions warrants total eur registered finnish trade register january,1
sponda record profit sale mln euro mln,2
pleased invite join mreal international conference call pm eet,1
nokia siemens networks struggled make profit past two years,0
samsung currently occupies third place lost ground quarter dropping share overall,0
china unicom nyse chu hkse shse second largest mobile carrier country,1
jon risfelt previously held operational executive positions europolitan ericsson sas american express card travel divisions well nyman schultz ceo vodafone sweden ceo gambro renal products ceo,1
middle east north africa tecnotree grown considerably recent years,2
glaston glass processing unit tamglass glass processing manufacturer high quality safety glass products operating finland,1
unaudited consolidated results aspocomp group ifrs reporting standards,1
move aimed boosting sales costefficiency market share finland,2
von koskull oversee new unit nordea brings together corporate merchant banking financial institutions capital markets products divisions,1
capman six investment areas capman buyout capman technology capman life science capman russia capman public market capman real estate dedicated team funds,1
maximum amount terminations finland employees company added,1
consisting seven interconnected units mega image logistics center metres length metres height,1
estonian telecoms company elisa customer numbers cross tallinn oct bns estonian telecommunications company elisa approximately new clients nine months year bringing number end september company said,2
ge building facility wind power developer invenergy wind llc,1
goal significant expansion finland northern baltic region,1
earnings per share eps amounted eur loss eur,2
danske bank danske dc jumped percent kroner rebounding yesterday percent slide,2
augustoctober company result taxes totalled eur mn eur mn corresponding period,2
result company currently anticipates net sales increase operating result positive,2
nordea definitely big sampo acquire said analyst sampo would appear agenda nordea ahead privatisation,1
second phase new innova building tecnopolis presence jyvaskyla increase total approximately floor square meters,1
october finnish environmental management company lassila tikanoja oyj hel latv lt said today net profit declined eur first nine months eur period year earlier,0
transaction alma media raised stake talentum shares voting rights,2
filippova trilateral agreement investment construction technology park st petersburg signed course forum days russian economy opened helsinki today,2
finland sampo bank part danske bank group lay staff administrative support functions,0
stockmann mastercard widened scope cooperation estonia latvia,2
exel composites brief exel composites technology company designs manufactures markets composite profiles tubes industrial applications,1
vaisala also said expects net sales eur million compared eur million recorded,2
comparable net sales expected increase line group target,2
cargotec also move hallbergivarsson service installation business roof service center kalmar macgregor solutions gothenburg,1
recovery demand started toward end continued januarymarch,2
czech republic profiling unit ostrava closed machinery relocated ruukki bigger plants hungary poland romania end first quarter,1
first oil company join rspo commits fully sustainable sourcing feedstocks production nexbtl biodiesel said,1
cargotec share capital increase totals eur,1
initially company said maximum people would made redundant parent company subsidiaries,0
total surveillance cameras handled managed according variety needs company said,1
financialwire tm cooperation investrend broadcast syndicate also provides complete daily conference call webcast schedules service shareholders investors via firstalert tm networks oefirstalert tm daily,1
ruukki signed contract deliver install steel structures bridge kyronsalmi strait savonlinna finland,2
sale result gain eur million second quarter oriolakd supports finnish company strategy focus pharmaceutical wholesale retail operations,2
cargotec sales totalled eur billion employs approximately people,1
iggesunds bruk sweden one advanced fully integrated pulp paperboard mills world,2
according ceo hannu syrjnen new common name visual identity required group grown internationalised,1
following increase huhtamaki registered share capital eur number shares outstanding,1
transaction expected completed next spring,1
lays foundation sustainable business development long term,1
latest result included pershare charges cents stock compensation cent research development cent strategic investments,1
idea saving electricity data transfer still new one,1
theodosopoulos said tellabs could value nokia siemens nortel given leading supply status verizon along highgrowth products,2
profit taxes eur million,1
mreal corporation press release november mreal corporation second best company materials sector including eg forest industry companies carbon disclosure leadership index cdli nordic report,2
teleste hybrid tv solution includes components whole process delivering video services consumers content acquisition service creation delivery range access solutions including hfc hybrid fibrecoaxial xdsl etth ftth,1
poyry contract includes engineering management civil detail engineering services time scheduling procurement services,1
cramo slipped pretax loss eur million pretax profit eur million,0
outokumpu declined pct eur omx helsinki pct higher omx helsinki added pct,1
finnish plastic pipe maker uponor selling irish uk infrastructure businesses private equity company,1
building owner developer sun hung kai properties group one largest property companies hong kong developing types premium residential commercial projects sale investment,1
januaryaugust imports sea container lorry trailer units fell exports corresponding period,0
componenta production lines similarsized products karkkila finland weert netherlands orhangazi turkey combined output approximately tonnes net sales eur million,1
production capacity increase tonnes per year raw material continue recycled paper board,2
neste oil working research communities europe america africa asia australia develop introduce new raw materials,2
fortum also blocking stake northwestern tgk,1
guangdong october sinocast nokia telecommunications dongguan branch entered letter intent open nokia class qingyuan polytechnic qingyuan city guangdong province,1
vdw combined lxe devices enhances productivity enabling workers use single device perform voice scanning keyboard functions,2
global life science industry strictly regulated international national authorities,1
part development worldclass magnetite deposit karara known potential million metric tons annual processing magnetite estimated year life,1
addition presentations held president ceo kai telanne cfo tuomas itkonen participants opportunity discuss members company management,1
new company buy baltic pearl cjsc lease right hectares construction mall gross area sq million sq ft,1
finnish government announced wednesday sold percent stake chemicals fertilizer group kemira oyj xac million us million sending company share price percent,2
handpainted resin real trebles cm long cm deep top bottom middle hook,1
favourable currency rates also contributed higher net sales ceo kari kauniskangas said,2
finnish suominen corporation specialises wet wipes nonwovens flexible packaging reports net sales eur mn second quarter eur mn second quarter,2
also westpac issue benchmark month frn deal euros,1
first quarter marktomarket result pretax profit eur million versus loss eur million period last year,2
employeremployee talks concerned people whole staff finland,1
part reorganisation measures take place spring tamglass finton start personnel negotiations affect entire staff,0
need malware removal tools type url vendor choice directly browser bar use links website wrote trend micro rik ferguson monday,1
finland nokian tyres kazakhstan ordabasy corporation signed agreement build plant astana produce car tires ordabasy chairman dinmukhamet idrisov said press conference,2
passenger ferry dimensions length overall length perpendiculars breadth design draught,1
los angelesbased pacific office properties trust acquires owns operates office properties western us focusing initially markets honolulu san diego los angeles phoenix,1
thanks extensive industry operations experience cybercom offers strategic technological expertise markets telecom industry media public sector retail banking financial services,1
acquisition landsbanken sverige burdened performance eur mn,0
stx finland oy signed preliminary agreement building environmentally friendly new generation cruise ferry viking line manage turku finland stockholm sweden withviking line abp,2
march stora enso refused comment news way,1
previously company also delivered steel used oasis seas allure seas sister ship completed last year,1
one headboxes equipped modern consistency control system ensure cross machine profile plasterboard company said statement received lesprom network,1
revenue quarter fell percent euro billion compared year earlier,0
business idea budget sport offer customers wide range highquality sports equipment clothing low prices company said,1
total investment company eurm wartsila share eurm,1
cents recognize potential partnerships suppliers,1
eurochem head corporate finance alexander gavrilov said pleased confirmed eurochem able attract longterm funds attractive rates,2
company us subsidiary vaisala inc acquires aviation systems maintenance inc asmi kansas us based airport service company million usd net sales,1
value contracts eur mn,1
basware finances acquisition bank loan,1
flurry analytics spokesperson said measuring windows phone data weeks firm doublechecked data make sure per cent rise not aberration,1
currently plant operates full capacity,1
cost deal could range million million euros depending financial results two companies statement says,1
yit capital markets day materials available company internet site wwwyitgroupcominvestors september,1
combine renew contents functionality current systems funding online service well maintenance,2
energy shot packed millilitre bag screw cap,1
according gallup food farm facts beef consumption totaled mn kilos finland,1
contract includes design construction delivery equipment installation commissioning,1
financing arrangements enable company ensure line treasury policy sufficient financial instruments disposal potential capital requirements,2
merging two free sheets clarify market situation,1
outotec delivery covers engineering supply construction circulating fluid bed calcination plant capacity tons alumina per day,1
machines cease production end february,1
paper companies negative territories stora enso r shedding pct eur upmkymmene pct eur mreal b pct lower eur,0
cost savings rise mln eur year oko said,2
invention released patent office said noncoherent search matrix formed said correlation function matrix,1
port facilities throughput teus mln tons general cargo,1
russia wants utilise huge forest reserves different way done far,1
technopolis europe leading operator technoparks,2
rest week tapings jimmy kimmel live canceled back feet,1
net sales totalled eur million operating margin,1
ahlstrom share quoted nasdaq omx helsinki,1
five different game modes coop tournaments player splitscreen multiplayer modes players much fun would actually fishing,1
cargotec corporation press release august finnish time cargotec macgregor business area providing marine cargo handling offshore load handling solutions received significant offshore crane retrofit order,2
pine oil project related upgrade chemical recovery plant upm pulp mill kymi southern finland,1
sampo housing loan bank unit finland sampo bank priced eurbn usd bn bond reuters reported,1
new production line completed contract production hormone treatments,2
mreal corporation stock exchange announcement september pm kyro corporation mreal corporation metsaliitto group subsidiary agreed arrangement gives mreal option purchase kyroskoski natural gas powerplant kyro,1
thanks multiplying effect wagon performance transport much efficient says development manager juha malkia vr cargo,2
customers chance make bookings services want one location said mikko tuomainen incharge finnair internet sales,2
maggie ramsey wait thousands oregon washington guides anglers others flock frequent seminars nearly,1
several large stocks tacked lower however,0
helsinki eliiv today reported eps eur increase eps eur,2
contract covers installation training startup services,1
done logistics largest order norway diversified group said,2
net sales healthcare trade business eur million eur million operating profit eur million eur million,1
complete name shareholder otto henrik bernhard nyberg information please contact maijaliisa friman ceo tel,1
jun boy genius report delivered newstex nokia nyse nok n huh,1
finnish property investment company citycon plans issue directed subordinated convertible bonds institutional investors,1
aspo plc stock exchange release february esl shipping ltd part aspo group signed new longterm contract rautaruukki corporation marine transport raw materials baltic sea,2
aim achieve eur mn yearly savings,2
company operates worldwide employs total approximately persons,1
financial impact estimated meur annual improvement division result starting fiscal year,2
no service pricing details disclosed,1
group posted net sales mln euro mln operating profit euro mln,1
sale allow campofrio focus recently announced takeover groupe smithfield holdings european unit smithfield foods inc sfd us,1
terms agreement bunge acquire raisio keiju makuisa pyszny duet brands manufacturing plants finland poland,1
master business administration mba,1
january traffic measured revenue passenger kilometres rpk went capacity measured available seat kilometres ask rose,2
dinner conference program also viewed live audio webcast internet pages wwwcityconcom,1
talks aimed restructuring operations cutting costs,2
operating profit net sales sixmonth period increased respectively eur eur compared corresponding period,2
building complex consists highquality office retail space totalling square metres company said,1
alexandria va dec united states patent no issued dec assigned nokia corp espoo finland,1
korhonen dismissed post editor chief group newspaper lapin kansa december,0
sales fell abroad increased finland,1
company net sales eur million today approximately employees finland estonia poland,1
site cover six hectares,1
customer cooperative retailer osuuskauppa suursavo,1
nokia music store begins trading tuesday selling singles albums well live music streaming,1
national sponsors big read include national endowment arts cooperation institute museum library services arts midwest,1
extraordinary general meeting expected take place no later february,1
sound experience project deliveries large multipurpose complexes sports arenas says sami eronen svp infrastructure northern europe ruukki construction,1
patrizia adds acquisition portfolio already worth eurbn,1
cash flow business operations totalled eur mn compared negative eur mn first half,2
annual report contains financial statements consolidated financial statements report board directors auditor report,1
nokia oyj production site bochum germany posted profit interest mln eur capital reported excerpt article released tomorrow citing internal documents,1
australian company mirabela nickel awarded outokumpu technology contract grinding technology nickel sulfide project bahia state brazil,2
operating profit fell eur mn eur mn third quarter,0
stora enso owns percent bergvik earns therefore sek bn value appreciation,2
aviation systems maintenance based kansas generated net sales usd million,1
international electronic industry company elcoteq laid tens employees tallinn facility contrary earlier layoffs company contracted ranks office workers daily postimees reported,0
upmkymmene said not indicated interest domestic consolidations,1
contract covers supply temporary heating equipment lkab new pellet plant kiruna northern sweden,1
q consolidated earnings tax totaled eur compared eur net profit eur compared eur previous year,2
however broker gave outperform recommendation stock,2
total order value booked fourth quarter remainder booked second quarter,1
geosentric acquiring extra financing issuing maximum new shares convertible bond subscription rights shares fully subscribed,1
board established remuneration committee following members sari baldauf chairman tapio hintikka heikki westerlund addition board decided appoint nomination committee later stage,1
seppala transferred sale greater extent last year february reflected january sales figures,1
finnish raute precision large glass batch plant mortar plant orders mexico us,2
sanoma learning literature offering print digital learning materials present eleven countries,1
however march government st petersburg passed front part building area square metres land plot hotel worth usd mn company delta,1
small investors voiced fears shares end risk investors,0
video marimekko design manager noora niiininoski explains brands natural fit timeless style,1
paper mill central maine town madison soon new owner,1
yit baltic sales first three quarters totaled million euros representing drop percent year year,0
tieto looking energy solution would best support idea sustainable development happy able provide solution saysjouni haikarainen vice president fortum,2
seppala revenue increased eur finland revenue went eur sales abroad rose eur sales increased baltic countries well russia ukraine,2
company poser wants impress people latest handset,1
sami seppnen ceo elisa eesti says novel network allows fast mobile broadband sparsely populated areas,1
company said supply wcdma ghspa radio network including modular high capacity nokia flexi wcdma base station east java bali sumatra batam,2
raute listed nordic exchange helsinki,1
acquisition teliasonera would france telecom biggest since purchase orange plc billion billion would create world fourthlargest telecom company behind att inc verizon communications inc ntt corp japan,1
newspaper best sales asset high quality journalism journalistic content,1
value contract eur mn,1
arvo vuorenmaa loviisa plant general manager said application new licence standard procedure quite confident approval granted,2
fourth quarter atria net loss shrank eur million eur million net sales contracted eur million eur million,2
combined value orders almost eur mn,1
innova building located close downtown immediate vicinity paviljonki travel center within walking distance heart city thanks trade fair bridge,1
export declined percent million liters,0
sports equipment sales also progressed well owing prolonged winter season,2
garmin fell percent pm new york google slid percent,1
annual general meeting approved yearly remuneration members board directors shall remain eur chairman board eur deputy chairman board eur members board,1
group loyal customer magazine yhteishyv came second readers sanoma corporation daily newspaper helsingin sanomat third readers,1
net cash flow operations expected remain positive,2
company release results february,1
developed symbian software licensing consortium led nokia,1
ebit totalled eur mn compared loss eur mn corresponding period,2
machine annual production capacity tonnes supercalendered magazine paper paper grades based recovered fiber stora enso said,1
company charge natural gas storage activities france great britain germany,1
not previous share subscriptions stock options,1
rapala tournament fishing major titles already holidays bargainpriced games rapala aim smaller audience,1
value order around eur million,1
tikkurila interesting growth strategy support,1
finnish forest machinery manufacturer ponsse agreed volvo start cooperation latin america,2
aspo plc stock exchange announcement may increase share capital aspo plc totaling eur registered today,2
delivery expected take place later month,1
following payment made april company total eur million loans financial institutions,1
march finnish electronics contract manufacturer scanfil oyj hel scfv said today plan merge wholly owned scanfil ems group ojalayhtyma oy hit snag shareholders domestic rival rejected deal,0
upmkymmene corp world largest maker magazine paper tuesday reported percent profit drop lower paper prices higher costs strong euro hurt revenue,0
iso certification demonstrates moving forward quality commitments customers,2
company propose dividend eur per share,1
outokumpu chief executive juha rantanen expressed confidence china market,2
include software development internet mobile telephone content communications valueadded software financial services security applications systems integration electronics,1
coffee served starting eet well event,1
lead production turn increase tonnes would twofold increase current capacity levels zahariev said,2
first group customers trained paintshop owners assistants,1
pretax profit decreased eur mn eur mn,0
karppinen expects consolidation trend continue finnish market,1
asimilar agreement signed china mobile ltd sehk nyse chl largest mobile carrier thegps social networking service provider promoting gypsii service beijing olympic games according thelatest news,2
april neste separated parent company finnish energy company fortum became listed helsinki stock exchange,1
eps outlook increased pct pct,2
fair value company investment properties went eur billion end eur billion year earlier,0
finnish kci konecranes raised net sales growth estimate,2
finnish law parliament grants licences build nuclear power plants,1
poyry net sales amounted eur million employs experts,1
operating loss amounted eur mn compared profit eur mn year earlier,0
also sevenyear historic analysis provided markets,1
item included restructuring costs eur year earlier eur diluted eps stood eur versus loss per share eur,2
deliveries scheduled summer autumn,1
chilled meat products category led meat fish poultry market finland accounting share,1
januaryseptember group net sales continuing operations rose eur mn eur mn corresponding period,2
marimekko considering measures matter,1
trading name velta uk former uponor brand company uponor longterm partner supplying veltabranded systems particularly commercial industrial building sector uk internationally,1
investments product development stood mln euro mln,1
pretax profit rose eur mn eur mn corresponding period,2
capman said deal effect cash flow totals eur transaction would not affect financial results executed fair value,1
expected completed end,1
lining stone sales also good early autumn order books strong end year,2
profit period totaled eur mn eur mn corresponding period,2
august finnish measuring equipment maker vaisala oyj hel vaias said today net loss widened eur first half eur corresponding period year earlier,0
margarine business put good shape last two years making natural addition bunge looking leverage position central northern european markets raisio ceo matti rihko said statement,2
operating profit rose eur mn eur mn corresponding period,2
transaction strengthens position design branded goods said fiskars president ceo heikki allonen pointing two groups relatively overlapping operations,2
alexandria va may kenneth bower vista calif developed ornamental design handset us patent trademark office announced,1
operating profit quarter apriljune amounted eur net sales eur,1
nokia elisa work together bring superior mobile gaming experience elisa customers,2
company intends invest significantly expanding distribution maintenance network,2
according atria president ceo matti tikkakoski company swedish operations significantly improved first quarter,2
airline estimated cancellation flights due closure european airspace process recommencing traffic caused company loss eurm including costs stranded passengers accommodation,0
adapter awarded certified integration sap netweaver endorsement integrates basware invoice automation procurement solutions different erp systems,2
delighted move says morna cowie coowner double size current shop lovely feel,2
oka specialises new construction renovation work residential nonresidential building well premises industrial logistical use,1
deal line etteplan strategy operate partner global customers provide industrial technology design services,1
efore presence also opens new interesting development opportunities students dean faculty electronics communications automation tkk said,2
combining deep domain expertise application service management asm outsourcing service offerings proved winning combination,2
operating profit rose eur mn eur mn,2
finnlines announce week measures take tackle situation,1
significance teleste emphasised large size growing economy well rapid development tv services distribution industry poland viewed attractive market,2
estonian parliament set vote amendments excise duty law wednesday would add kroons price liter diesel kroons price liter gasoline start,1
cencorp estimates net sales last quarter earlier stated eur eur operating profit ebitis estimated positive,2
also strengthen existing partnership cybercom says teleste cto esko myllyla,2
needed provides also information ferry connections hotels,1
issues identified stonesoft affect range content inspection technology,1
uponor initiated actions attempt recover cost replacement program supplier clamps well insurance company,1
total capital funds managed bank decreased eur mn end september,0
consolidated net sales increased reach eur operating profit amounted eur compared loss eur prior year period,2
divested stake represented shares okmetic capital,1
additionally company use solutions automate preparation financial statements according ifrs standard,1
christine idzelis eqt partners sheds salcomp swedish financial investor eqt partners selling majority stake mobile phone charger manufacturer salcomp oyj nordic investment company nordstjernan ab,1
honored recognized gartner specialist business process modeling analysis company many largest software vendors world,2
metso foundries jyvaskyla inc begin personnel negotiations temporary layoffs personnel reductions jyvaskyla finland,0
finnish textiles clothing group marimekko oyj posted net profit mln euro mln compared mln euro mln,0
poyry global expert consulting engineering,1
commission income increased eur mn lending volume rose,2
revenue july september grew percent euro billion finnish company said thursday,2
portfolio comprises leasable space vacancy rate roughly let around tenants two largest swedish government ericsson,1
diluted earnings per share eps rose eur eur,2
microsoft also churned courtship agreeing use navteq mapping service offered company nokia bought billion years ago,2
not,1
certain shareholders irrevocably agreed vote favor bond issue,2
companies evaluated report include aladdin ca fsecure kaspersky marshal mcafee microsoft panda proofpoint sophos symantec trend micro tumbleweed websense,1
currently glaston employs approximately persons,1
cf pty ltd became substantial holder renison consolidated mines nl january million shares pc,1
longterm contract global,2
platform based built intel secondgeneration mid platform called moorestown,1
according finnish scanfil founder chairman board jorma j takanen company look growth abroad,1
contracts raute corporation muling kemian wood products co ltd announced november taken effect,1
aspo strong company brands esl shipping leipurin telko kaukomarkkinat aim market leaders sectors,1
according laavainen raisio food marketing used reactive inconsistent,0
mobile phone shipments jumped percent almost million units finnish company global market share rose percent percent,2
investment matkavekka reasonable investors capman funds,1
scandic feed also diversify tosno product portfolio,1
neither companies use genetically engineered soy moment,1
finlan listed food industry company hkscan group controlled companies baltics improved revenues eur mn eur mn eur mn year,2
fki john jiang worked several general manager senior business consultant positions international companies china,1
finnish media company talentum oyj net profit decreased mln euro mln first quarter mln euro mln period,0
adp news may bank america bofa downgraded today ratings swedishfinnish paper maker stora enso oyj hel sterv finnish sector player upmkymmene oyj hel upmv underperf,0
initial estimated total value eur final award value eur,1
company said operations sold newly established company cps gmbh present management plastics business coowner,1
shareholder full name id code petri ailus born information please contact isto hantila ceo tel,1
basware ceo ilkka sihvo comments conjunction interim report whole basware succeeded well second quarter,2
exel wants serve industrial customers individual products,1
consolidated unaudited results amanda capital ifrs reporting standards,1
joined rautakirja lead one four business areas took position president ceo,1
priority strengthen company balance sheet increase cash flow ceo hannu krook said,2
alexandria va oct aaron moss hampshire great britain developed ornamental design handset us patent trademark office announced,1
fiskars brands report net sales eur mn eur mn,2
yit construction town riihimki signed lease contract whereby town occupy travel centre office facilities,2
e smartphone available rs per handset across india nokia india vicepresident managing director shivakumar told reporters,1
commission income fell eur mn eur mn corresponding period,0
april olvi range ciders expand strawberryrhubarb applepear cider green bottles new shape,1
company objective offer best people flow experience developing delivering solutions enable people move smoothly safely comfortably without waiting buildings increasingly urbanizing environment,1
pohjola could increase stake,1
finnish industrial investor panostaja oyj omx helsinki pnaas omx helsinki pnabs said friday july signed deal acquire entire share capital kospa oy manufacturer waste disposal equipment,2
halonen office acknowledged receiving letter declined comment,1
closing transaction took place today,1
share capital biotie therapies corp constitutes shares aggregate number voting rights attached shares amounts,1
agreement strengthens longterm partnership nokia siemens networks,2
martela front runner providing innovative solutions customer service martela designs supplies interior solutions working environments public spaces,1
finnish kemira net sales eur decreased eur mn januaryjune eur mn januaryjune,0
net sales kyro main business area glaston technologies manufacturer glass processing machines decreased eur mn eur mn januaryseptember,0
value deal exceeds eur company said,1
mr bakman sees also expansion options tallinnhelisnki link claiming however operating link single ship not enough,1
finnish holding company panostaja oyj said june signed letter intent acquire local lahden lampokasittely oy heatmasters oy active heat treatment metals total mln euro mln,1
facility consists seven year bullet term loan mln euro mln mln euro mln five year revolving credit facility,1
market data analytics derived primary secondary research,1
besides pitprodukt enter new segments,1
capitex kalmar continue responsible maintenance technical development services,1
eurochem cfo andrey ilyin said facility marks another important step eurochem securing longterm financing necessary potash strategic projects,2
net profit fell almost half million million end,0
order values eur mn consists design services hardware software licences,1
proud contribute creation worldclass airport facility kone innovative people flow tm solutions,2
addition demand finland export lining stone products also increased,2
sweden operating profit period review totaled eur mn corresponding period,2
stockholmbased nordea bank sto nda said yesterday hired casper von koskull lead corporate merchant banking capital markets unit effective september,1
stora enso norske skog mreal upmkymmene credit suisse first boston cfsb raised fair value shares four largest nordic forestry groups,2
europe needs new large paper machines,1
renesas mobile europe ltd approximately employees oulu,1
economic development china no longer taking place east coast shanghai area vauramo says,1
koff market share volume market karhu,1
danske bank denmark largest bank million customers,1
scanfil plc global contract manufacturer systems supplier communication industrial electronics,1
reorganisation carried transferring hkscan corporation productionrelated property plant equipment finland well holdings subsidiaries associates hkscan finland oy holding company wholly owned hkscan corporation,1
inge larsen cfo shares representing share capital,1
stockmann plc company announcement february annual summary stockmann stock exchange financial press releases available company website address wwwstockmanncom,1
fortum expects annual capital expenditure next four five years within range eur billion earlier announced,1
circulation revenue increased finland sweden,2
cargotec business areas also include container handling solutions business area kalmar marine cargo handling offshore load handling solutions business area macgregor,1
viking pay eur million new ship completed january,1
operating profit net sales threemonth period increased respectively eur eurm compared corresponding quarter,2
lithuania operating profit rose eur eur corresponding period,2
cerberus capital management lpbacked printing paper maker newpage corp posted mixed secondquarter results casting cloud planned initial public offering,0
sales finland decreased international sales decreased terms euros terms local currencies,0
according tiimari consumers advised cut away rabbits bow tie contains formadehyde dispose,1
net cash flow operating activities negative eur mn compared eur mn corresponding period,0
karachi sept ixonos world leader development integration solutions handheld devices announced implementing touch screen mobile user interface solution intel atom processor zxx based smartphones,1
redesigned crushing circuit operation since start september overall production rate weekly basis excess average tonnes day,1
group net sales eur,1
company supports global customers developing new technologies offers fast route product development applications volume production,1
hkscan headquartered turku finland leading northern european food group employees nine countries,1
continuing operations turned operating loss eur mn slight improvement loss eur mn year earlier,2
believes soyoats good chance entering uk market,2
operating loss totalled eur mn compared profit eur mn third quarter,0
according heikkil refreshment energy soon found soft drinks also finland,1
group net sales stood eur million employees end june,1
finnish retailer stockmann approval board swedish rival lindex public tender offer aim expanding companies presence russia cee countries stockmann said monday,2
depends financing,1
takeover cramo become second largest rental services provider latvian market,2
acquisition solteq expand solutions offering microsoft dynamics business software products,2
calls switchboard directory services decreased significantly since employees uptodate contact information colleagues customers phone place call directly,1
far norwegian norske skog reduced staff levels people plans reduce production tons finnishswedish stora enso cut staff people production tons,0
finland snow storms brought trees power lines cutting electricity households,0
enp newswire march release date total talvivaara mining company plc new shares subscribed period january february company stock option rights,1
unit clients mainly field specialist convenience goods well textile shoe furniture businesses,1
currently trainers house revenues attributed finnish market,1
passenger tunnel expected put operation,1
brokerage said seen true turning point european steel base prices better pricing seen carrying second quarter,2
aspo group structure business operations developed persistently without predefined schedules,1
qualcomm estimated firstquarter profit cents share excluding certain items analyst estimate cents share,0
finnish electronics manufacturing services company elcoteq signing cooperation agreement japanese mobile phone manufacturer bypasses elcoteq tallinn says jan kotka ceo elcoteq tallinn,2
lee man paper metso long prosperous cooperation good example changshu hongmei kraftliner machines delivered earlier,2
addition launch versatile online service complete traditional printed newspaper mr valkama says,1
transaction covers building lot sq factory buildings sq since autumn scanfil discontinued production operations oulu facilities partly leased parties,1
share transactions part company strategy relinquishing assets not part core business,1
estimated value contract eur vaisala headquartered helsinki finland develops manufactures electronic measurement systems meteorology environmental sciences traffic industry,1
biohit vwr close cooperation number years us biohit one vwr focus suppliers,2
jvc stop producing dvd players brazil jvc brazil subsidiary japan jvc group announced stop production dvd players brazil,1
purchase sum eur mn us mn,1
business area net sales slightly,1
net sales finnish food industry company lnnen tehtaat continuing operations increased eur mn eur mn,2
shareholders rakvere lihakombinaat decided favor buyout minority shares midjuly,2
helsinki afx salcomp mobile phone charger manufacturer said appointed markku hangasjarvi new ceo following resignation mats eriksson,1
alexandria va oct united states patent no issued sept assigned vacon oyj vaasa finland,1
connectivity services include outsourced scan capture transfers paper invoices electronic format basware business transactions service enables customer receive send invoices electronic format,1
editor note grimaldi generated bln euro bln turnover ansa reported may,1
company expects net sales whole eur mn mn,1
become convinced quickly told finnish business reporters,1
financing project come mainly china,1
vaahto entered deal via subsidiary vaahto pulp paper machinery supply two units end remaining ones expected delivery beginning,2
operating loss nonrecurring items eur mn compared profit eur mn,0
finnish ponsse signed agreement babcock africa distribution support ponsse forest machines harvester heads information systems south africa,2
operating profit ninemonth period increased eur net sales increased eur compared corresponding period,2
order delivered bring total output electricity italy generated wartsila equipment mw,1
company operates four principal divisions consumer packaging office papers speciality papers well market pulp energy,1
kone said court papers union action delayed repairs elevators federal courthouse jan saltonstall state office building jan,0
profit taxes eur mn eur mn year earlier,2
deliveries outotec take place months,1
handset also features media bar quick access favorite media applications including music photos youtube ovi share,1
fsecure online backup automatically protects content stored computer smartphone making copy content online location,1
operating profit ninemonth period decreased eur net sales increased eur compared corresponding period,0
tulikivi manufactures heatretaining soapstone ceramic fireplaces well natural stone products utility ceramics,1
taking cue playbook east dillon lions created special team heavyhitting style players bootcut jeans tummy tops course cowboy boots,1
zip experts warned tuesday,1
current year raute expects net sales increase operating result positive,2
building house product development test laboratories,1
metsabotnia sell stake uruguayan companies metsaliitto,1
industry asia pakistan malaysia taiwan philippines today global research data services going publish several market analyses cement markets asia,1
nokia inaugurated manufacturing plant near chennai mar,1
furthermore sales new passenger cars light commercial vehicles country declined yearonyear last month,0
addition contract includes modification effluent treatment plant follum,1
contract value amounts eurm company added,1
delivery due second half,1
company reported net sales eurm employees,1
pretax loss totaled eur mn compared loss eur mn corresponding period,0
savings full impact beginning,1
sq sq ft store copenhagen premier shopping district inaugurated today strengthening company presence nordic capitals,2
operating profit net sales sixmonth period increased respectively eur eur compared corresponding period,2
mobile phone sales rose billion euros enterprise solution sales dropped million euros,2
mr clausen however refused comment option nordea would consider buying citadele bank,1
share capital basware corporation,1
order plywood mill machinery equipment announced finnish raute september delivered thebault plyland france,1
division also includes joint sales marketing controlling functions units,1
construction large woodworking facility sheksna district vologda region northwest russia begin plant start production,1
capman partner able develop business continue focus providing quality restaurant services customers says christopher wynne ceo papa john russia,2
official opening office located prague celebrated may,1
new novator products supposed exported,1
contracts employees bluecollar workers ended march august,0
viking line head jan kaarstroem told tt company ferries well equipped handle ice passengers safe,2
previously grimaldi held pct stake finnish company following takeover bid launched november,1
first phase logistics complex envisages completion sq logistics premises gatehouse building november,1
expected online,1
januaryseptember fiskars net profit went yearonyear eur million net sales eur million eur million,2
event followed online via orion finnish homepage wwworionfi well via kauppalehti live web service wwwkauppalehtifilive,1
cymed net sales expected amount eur mn,1
pretax profit totalled eur mn compared loss eur mn fourth quarter,2
contract allotted per lowest price criteria,1
eur million transaction consideration paid form fouryear interestbearing vendor notes,1
finnish real estate investor sponda plc said wednesday march signed agreements danske bank helsinki branch year eurm credit facility ilmarinen mutual pension insurance company year eurm credit facility,1
nviro operates processing facilities independently well partnership municipalities,1
new organization consists two business units charging messaging finance administration,1
combined value planned investments eur mn,1
according olvi managing director lasse aho company ongoing mmx plus project aims find growth outside finland,2
production capacity rise gradually tonnes tonnes,2
equipment made vaahto plant hollola finland delivery scheduled first quarter,1
